month_id,stock_id,outperform_binary,excess_return
2022_08,US112,1,0.004891256149718285
2022_09,US112,0,-0.08037260350502295
2022_10,US112,0,-0.09383182963698886
2022_11,US112,1,0.04034109789366247
2022_12,US112,1,0.06823471343620617
2023_01,US112,0,-0.05898569148779332
2023_02,US112,0,-0.03778998613432527
2023_03,US112,1,0.04337563024977177
2023_04,US112,1,0.02277032032315622
2023_05,US112,0,-0.051843134590127585
2023_06,US112,0,-0.041617184355175
2020_01,US113,1,0.06212858143314822
2020_02,US113,0,-0.03649314219803209
2020_03,US113,0,-0.06092169331525102
2020_04,US113,0,-0.06103350144616336
2020_05,US113,0,-0.04801270969088975
2020_06,US113,0,-0.0503219919236579
2020_07,US113,1,0.01888849929888898
2020_08,US113,1,0.018009995758782746
2020_09,US113,1,0.020690277784542528
2020_10,US113,0,-0.022347352200687627
2020_11,US113,0,-0.032243248723779455
2020_12,US113,1,0.025600907561367438
2021_01,US113,0,-0.11575075592105166
2021_02,US113,0,-0.015944153153792134
2021_03,US113,1,0.05201719339661744
2021_04,US113,0,-0.006785000441159716
2021_05,US113,1,0.014030825238384233
2021_06,US113,0,-0.023661476198739304
2021_07,US113,1,0.044072343840023044
2021_08,US113,0,-0.0325427098509998
2021_09,US113,0,-0.03596098056641609
2021_10,US113,1,0.03162014606207872
2021_11,US113,0,-0.04043101411958544
2021_12,US113,1,0.09499805094130495
2022_01,US113,1,0.07765956936444601
2022_02,US113,1,0.030242826654628935
2022_03,US113,0,-0.01320692055076676
2022_04,US113,1,0.09246575417972865
2022_05,US113,0,-0.029624187897605292
2022_06,US113,1,0.06320643174997462
2022_07,US113,0,-0.05134890052379806
2022_08,US113,0,-0.024390743850281713
2022_09,US113,0,-0.02633460350502296
2022_10,US113,1,0.007164170363011146
2022_11,US113,1,0.032288097893662465
2022_12,US113,1,0.03997371343620617
2023_01,US113,0,-0.0893416914877933
2023_02,US113,0,-0.011987986134325267
2023_03,US113,1,0.05232663024977177
2023_04,US113,1,0.03112132032315622
2023_05,US113,0,-0.06406813459012758
2023_06,US113,0,-0.04099818435517501
2020_01,US114,0,-0.008152418566851775
2020_02,US114,1,0.04129485780196791
2020_03,US114,0,-0.12178669331525102
2020_04,US114,1,0.15725149855383663
2020_05,US114,0,-0.13573170969088977
2020_06,US114,1,0.055481008076342105
2020_07,US114,1,0.16607549929888898
2020_08,US114,0,-0.029247004241217255
2020_09,US114,1,0.05905727778454253
2020_10,US114,1,0.022640647799312373
2020_11,US114,0,-0.0027072487237794624
2020_12,US114,1,0.022990907561367437
2021_01,US114,0,-0.05237775592105168
2021_02,US114,0,-0.09258515315379214
2021_03,US114,1,0.031107193396617435
2021_04,US114,0,-0.007422000441159718
2021_05,US114,0,-0.11524417476161578
2021_06,US114,0,-0.046724476198739304
2021_07,US114,1,0.05087634384002304
2021_08,US114,1,0.023674290149000198
2021_09,US114,0,-0.0035819805664160896
2021_10,US114,1,0.009966146062078712
2021_11,US114,1,0.024957985880414563
2021_12,US114,1,0.10046705094130495
2022_01,US114,1,0.0036665693644460096
2022_02,US114,1,0.020243826654628937
2022_03,US114,1,0.029203079449233237
2022_04,US114,0,-0.04531824582027136
2022_05,US114,0,-0.0741461878976053
2022_06,US114,0,-0.036513568250025386
2022_07,US114,0,-0.06013890052379807
2022_08,US114,0,-0.05132174385028171
2022_09,US114,0,-0.02816760350502296
2022_10,US114,1,0.014095170363011146
2022_11,US114,0,-0.03831090210633753
2022_12,US114,0,-0.04629728656379383
2023_01,US114,1,0.10395530851220669
2023_02,US114,0,-0.03760098613432527
2023_03,US114,0,-0.03114436975022823
2023_04,US114,0,-0.01602067967684378
2023_05,US114,1,0.057872865409872416
2023_06,US114,0,-0.008847184355175008
2021_04,US115,0,-0.2448400004411597
2021_05,US115,0,-0.22667417476161578
2021_06,US115,1,0.0532105238012607
2021_07,US115,0,-0.06322165615997696
2021_08,US115,1,0.0745662901490002
2021_09,US115,0,-0.0997659805664161
2021_10,US115,1,0.3351541460620787
2021_11,US115,0,-0.007845014119585436
2021_12,US115,0,-0.23045994905869507
2022_01,US115,0,-0.217577430635554
2022_02,US115,0,-0.027966173345371062
2022_03,US115,0,-0.05129392055076676
2022_04,US115,0,-0.35046524582027133
2022_05,US115,0,-0.3097821878976053
2022_06,US115,0,-0.32919756825002533
2022_07,US115,1,0.24395109947620192
2022_08,US115,1,0.10443725614971829
2022_09,US115,1,0.041157396494977044
2022_10,US115,0,-0.03474182963698885
2022_11,US115,0,-0.37210390210633754
2022_12,US115,0,-0.18765628656379382
2023_01,US115,1,0.5485323085122067
2023_02,US115,1,0.11199201386567473
2023_03,US115,1,0.029980630249771774
2023_04,US115,0,-0.1836886796768438
2023_05,US115,1,0.17575586540987242
2023_06,US115,1,0.10444781564482498
2020_01,US116,1,0.08470758143314823
2020_02,US116,0,-0.034586142198032084
2020_03,US116,1,0.079993306684749
2020_04,US116,0,-0.049464501446163364
2020_05,US116,0,-0.04088270969088975
2020_06,US116,0,-0.0028969919236578982
2020_07,US116,1,0.027473499298888975
2020_08,US116,1,0.0006739957587827416
2020_09,US116,0,-0.013900722215457472
2020_10,US116,1,0.02871464779931237
2020_11,US116,0,-0.030927248723779457
2020_12,US116,0,-0.029097092438632562
2021_01,US116,0,-0.07782175592105167
2021_02,US116,0,-0.07460515315379214
2021_03,US116,1,0.021941193396617435
2021_04,US116,1,0.007376999558840285
2021_05,US116,1,0.03160782523838423
2021_06,US116,0,-0.051179476198739304
2021_07,US116,0,-0.024727656159976956
2021_08,US116,0,-0.0363427098509998
2021_09,US116,0,-0.002677980566416091
2021_10,US116,0,-0.025830853937921287
2021_11,US116,1,0.009470985880414562
2021_12,US116,1,0.10775005094130494
2022_01,US116,1,0.02089456936444601
2022_02,US116,0,-0.061690173345371066
2022_03,US116,0,-0.03378392055076676
2022_04,US116,1,0.07739775417972865
2022_05,US116,1,0.022075812102394708
2022_06,US116,1,0.07839343174997461
2022_07,US116,0,-0.08449790052379806
2022_08,US116,1,0.0032502561497182846
2022_09,US116,0,-0.04352760350502296
2022_10,US116,0,-0.005384829636988851
2022_11,US116,1,0.015721097893662467
2022_12,US116,1,0.05308571343620617
2023_01,US116,0,-0.10221369148779332
2023_02,US116,0,-0.0005159861343252657
2023_03,US116,1,0.019755630249771772
2023_04,US116,1,0.06881832032315621
2023_05,US116,0,-0.06246613459012759
2023_06,US116,0,-0.024889184355175006
2020_01,US117,0,-0.036889418566851774
2020_02,US117,0,-0.018817142198032093
2020_03,US117,0,-0.030805693315251015
2020_04,US117,0,-0.006508501446163356
2020_05,US117,0,-0.005012709690889752
2020_06,US117,0,-0.0248879919236579
2020_07,US117,1,0.04799049929888898
2020_08,US117,1,0.01696499575878274
2020_09,US117,1,0.05230727778454253
2020_10,US117,0,-0.08284235220068763
2020_11,US117,1,0.07618375127622054
2020_12,US117,1,0.006329907561367441
2021_01,US117,0,-0.050468755921051676
2021_02,US117,1,0.026485846846207865
2021_03,US117,0,-0.006273806603382569
2021_04,US117,1,0.006673999558840283
2021_05,US117,1,0.011174825238384232
2021_06,US117,0,-0.0241794761987393
2021_07,US117,1,0.029829343840023045
2021_08,US117,1,0.012198290149000198
2021_09,US117,0,-0.05690798056641609
2021_10,US117,0,-0.12032585393792129
2021_11,US117,0,-0.006919014119585436
2021_12,US117,0,-0.03821094905869506
2022_01,US117,1,0.045597569364446006
2022_02,US117,0,-0.04022417334537106
2022_03,US117,0,-0.0038339205507667614
2022_04,US117,0,-0.09626824582027137
2022_05,US117,1,0.1048118121023947
2022_06,US117,0,-0.05511156825002539
2022_07,US117,0,-0.10855090052379807
2022_08,US117,0,-0.009938743850281715
2022_09,US117,0,-0.13134360350502297
2022_10,US117,1,0.018391170363011154
2022_11,US117,1,0.11047409789366246
2022_12,US117,1,0.0012147134362061676
2023_01,US117,1,0.07209130851220669
2023_02,US117,0,-0.03468498613432527
2023_03,US117,1,0.023165630249771772
2023_04,US117,1,0.09847132032315621
2023_05,US117,0,-0.05718213459012758
2023_06,US117,0,-0.003301184355175006
2020_01,US118,0,-0.026175418566851776
2020_02,US118,0,-0.13865214219803207
2020_03,US118,1,0.203699306684749
2020_04,US118,1,0.04596649855383664
2020_05,US118,0,-0.026201709690889752
2020_06,US118,0,-0.005654991923657898
2020_07,US118,1,0.025388499298888978
2020_08,US118,0,-0.0012660042412172556
2020_09,US118,0,-0.05989072221545748
2020_10,US118,0,-0.01647435220068763
2020_11,US118,0,-0.06568424872377945
2020_12,US118,0,-0.033570092438632564
2021_01,US118,0,-0.045062755921051675
2021_02,US118,0,-0.051678153153792136
2021_03,US118,1,0.07933419339661743
2021_04,US118,0,-0.03329500044115972
2021_05,US118,1,0.01971082523838423
2021_06,US118,0,-0.0554314761987393
2021_07,US118,0,-0.08286165615997695
2021_08,US118,0,-0.0199627098509998
2021_09,US118,1,0.04471701943358391
2021_10,US118,0,-0.08216085393792129
2021_11,US118,0,-0.029597014119585437
2021_12,US118,1,0.08472605094130495
2022_01,US118,1,0.07189956936444601
2022_02,US118,1,0.016775826654628935
2022_03,US118,0,-0.05532292055076676
2022_04,US118,1,0.10341575417972865
2022_05,US118,0,-0.0661211878976053
2022_06,US118,1,0.10641343174997461
2022_07,US118,0,-0.06887390052379806
2022_08,US118,1,0.028545256149718284
2022_09,US118,1,0.0072263964949770415
2022_10,US118,1,0.06176217036301115
2022_11,US118,1,0.01321309789366247
2022_12,US118,1,0.05704771343620617
2023_01,US118,0,-0.08442369148779331
2023_02,US118,0,-0.004719986134325267
2023_03,US118,1,0.031334630249771775
2023_04,US118,1,0.01798432032315622
2023_05,US118,0,-0.07886813459012759
2023_06,US118,0,-0.089050184355175
2020_01,US119,0,-0.08315841856685177
2020_02,US119,0,-0.12617814219803208
2020_03,US119,0,-0.26411969331525104
2020_04,US119,1,0.29457149855383663
2020_05,US119,0,-0.02039370969088975
2020_06,US119,0,-0.0222909919236579
2020_07,US119,0,-0.14065350070111102
2020_08,US119,0,-0.016080004241217256
2020_09,US119,0,-0.11104172221545748
2020_10,US119,0,-0.09554935220068762
2020_11,US119,1,0.24566875127622056
2020_12,US119,0,-0.04844309243863256
2021_01,US119,0,-0.014601755921051673
2021_02,US119,1,0.26738684684620784
2021_03,US119,0,-0.032354806603382566
2021_04,US119,0,-0.06333500044115972
2021_05,US119,1,0.07717082523838423
2021_06,US119,1,0.05812252380126069
2021_07,US119,0,-0.10436165615997696
2021_08,US119,0,-0.0346597098509998
2021_09,US119,1,0.24610701943358393
2021_10,US119,1,0.059507146062078714
2021_11,US119,0,-0.042063014119585435
2021_12,US119,0,-0.01744694905869506
2022_01,US119,1,0.270741569364446
2022_02,US119,1,0.09921282665462894
2022_03,US119,1,0.027830079449233238
2022_04,US119,1,0.009656754179728645
2022_05,US119,1,0.19674081210239472
2022_06,US119,0,-0.14448756825002537
2022_07,US119,0,-0.008166900523798065
2022_08,US119,1,0.16628125614971828
2022_09,US119,1,0.02051139649497704
2022_10,US119,1,0.12442717036301115
2022_11,US119,0,-0.07181590210633754
2022_12,US119,0,-0.007623286563793831
2023_01,US119,0,-0.008535691487793318
2023_02,US119,0,-0.12533998613432526
2023_03,US119,0,-0.042441369750228226
2023_04,US119,0,-0.01987067967684378
2023_05,US119,0,-0.011482134590127584
2023_06,US119,0,-0.0064931843551750065
2020_01,US120,1,0.044559581433148227
2020_02,US120,0,-0.10301614219803207
2020_03,US120,1,0.091401306684749
2020_04,US120,0,-0.10049350144616337
2020_05,US120,0,-0.10302770969088976
2020_06,US120,0,-0.0571439919236579
2020_07,US120,1,0.03559649929888898
2020_08,US120,0,-0.09107900424121726
2020_09,US120,1,0.10899527778454253
2020_10,US120,1,0.011201647799312372
2020_11,US120,0,-0.12960224872377946
2020_12,US120,0,-0.08343609243863256
2021_01,US120,0,-0.023595755921051675
2021_02,US120,0,-0.09313315315379213
2021_03,US120,1,0.10810619339661744
2021_04,US120,1,0.012864999558840285
2021_05,US120,1,0.0017968252383842318
2021_06,US120,0,-0.0829084761987393
2021_07,US120,1,0.021009343840023044
2021_08,US120,1,0.013239290149000198
2021_09,US120,0,-0.012316980566416093
2021_10,US120,0,-0.007607853937921287
2021_11,US120,1,0.06217498588041456
2021_12,US120,1,0.07126805094130495
2022_01,US120,1,0.05331156936444601
2022_02,US120,1,0.006371826654628937
2022_03,US120,1,0.07928207944923324
2022_04,US120,1,0.038713754179728645
2022_05,US120,1,0.0687368121023947
2022_06,US120,1,0.021502431749974613
2022_07,US120,0,-0.029164900523798068
2022_08,US120,1,0.007555256149718284
2022_09,US120,0,-0.06560060350502295
2022_10,US120,0,-0.04673182963698885
2022_11,US120,1,0.08891909789366247
2022_12,US120,1,0.0066037134362061725
2023_01,US120,0,-0.055664691487793315
2023_02,US120,0,-0.035528986134325265
2023_03,US120,1,0.06992863024977176
2023_04,US120,1,0.03535032032315622
2023_05,US120,0,-0.038335134590127586
2023_06,US120,0,-0.08863918435517501
2020_01,US121,0,-0.002337418566851774
2020_02,US121,0,-0.03126414219803209
2020_03,US121,0,-0.06114269331525102
2020_04,US121,1,0.04710549855383664
2020_05,US121,0,-0.004167709690889754
2020_06,US121,0,-0.0018009919236578985
2020_07,US121,0,-0.05838350070111102
2020_08,US121,1,0.0070699957587827406
2020_09,US121,1,0.04187727778454253
2020_10,US121,0,-0.12936835220068763
2020_11,US121,1,0.12730075127622054
2020_12,US121,1,0.02518090756136744
2021_01,US121,0,-0.044207755921051674
2021_02,US121,0,-0.022956153153792132
2021_03,US121,1,0.02749519339661743
2021_04,US121,1,0.027852999558840286
2021_05,US121,0,-0.006971174761615769
2021_06,US121,0,-0.0439044761987393
2021_07,US121,0,-0.046798656159976956
2021_08,US121,0,-0.0749247098509998
2021_09,US121,1,0.01611201943358391
2021_10,US121,0,-0.011721853937921287
2021_11,US121,1,0.06464598588041456
2021_12,US121,1,0.08223305094130495
2022_01,US121,0,-0.013300430635553993
2022_02,US121,0,-0.08367717334537106
2022_03,US121,1,0.05118107944923324
2022_04,US121,1,0.12352075417972865
2022_05,US121,0,-0.0044901878976052936
2022_06,US121,1,0.012724431749974618
2022_07,US121,0,-0.011134900523798064
2022_08,US121,1,0.015031256149718284
2022_09,US121,0,-0.007950603505022961
2022_10,US121,1,0.01180917036301115
2022_11,US121,1,0.0063650978936624705
2022_12,US121,0,-0.06281328656379384
2023_01,US121,0,-0.05616969148779331
2023_02,US121,0,-0.013584986134325265
2023_03,US121,1,0.01059063024977177
2023_04,US121,1,0.01678932032315622
2023_05,US121,1,0.07209686540987241
2023_06,US121,0,-0.037261184355175
2022_01,US122,1,0.303600569364446
2022_02,US122,0,-0.020401173345371063
2022_03,US122,1,0.21442207944923322
2022_04,US122,1,0.10645075417972864
2022_05,US122,1,0.048956812102394706
2022_06,US122,0,-0.017989568250025387
2022_07,US122,1,0.09740309947620195
2022_08,US122,1,0.2502442561497183
2022_09,US122,1,0.07693339649497705
2022_10,US122,1,0.057081170363011156
2022_11,US122,0,-0.024072902106337533
2022_12,US122,0,-0.07126828656379383
2023_01,US122,0,-0.061541691487793315
2023_02,US122,0,-0.10583798613432527
2023_03,US122,1,0.054167630249771774
2023_04,US122,0,-0.006259679676843781
2023_05,US122,1,0.09364186540987242
2023_06,US122,1,0.02531681564482499
2020_01,US123,1,0.07976358143314823
2020_02,US123,0,-0.01659514219803209
2020_03,US123,0,-0.04823669331525102
2020_04,US123,0,-0.07471050144616337
2020_05,US123,1,0.045712290309110254
2020_06,US123,0,-0.12262299192365789
2020_07,US123,0,-0.03238450070111102
2020_08,US123,1,0.07296099575878275
2020_09,US123,1,0.08165427778454253
2020_10,US123,0,-0.05597435220068763
2020_11,US123,0,-0.06385124872377945
2020_12,US123,1,0.04756390756136744
2021_01,US123,0,-0.005536755921051673
2021_02,US123,1,0.019965846846207867
2021_03,US123,0,-0.032463806603382564
2021_04,US123,1,0.04514299955884028
2021_05,US123,0,-0.05159917476161577
2021_06,US123,0,-0.006958476198739302
2021_07,US123,1,0.057790343840023045
2021_08,US123,1,0.0489992901490002
2021_09,US123,0,-0.05222698056641609
2021_10,US123,0,-0.02902785393792129
2021_11,US123,0,-0.07536201411958544
2021_12,US123,1,0.07498305094130495
2022_01,US123,0,-0.029238430635553987
2022_02,US123,1,0.038853826654628935
2022_03,US123,1,0.00487007944923324
2022_04,US123,0,-0.08129624582027135
2022_05,US123,0,-0.032089187897605294
2022_06,US123,0,-0.04721556825002539
2022_07,US123,0,-0.02459990052379807
2022_08,US123,0,-0.10249374385028172
2022_09,US123,0,-0.020046603505022957
2022_10,US123,0,-0.03581982963698885
2022_11,US123,1,0.10988109789366247
2022_12,US123,1,0.07032771343620617
2023_01,US123,0,-0.009025691487793315
2023_02,US123,0,-0.05070598613432527
2023_03,US123,1,0.14299863024977177
2023_04,US123,1,0.02793832032315622
2023_05,US123,0,-0.017062134590127582
2023_06,US123,0,-0.019818184355175003
2020_01,US124,1,0.11651758143314822
2020_02,US124,0,-0.1203321421980321
2020_03,US124,0,-0.07406969331525101
2020_04,US124,1,0.09285049855383665
2020_05,US124,1,0.06648329030911025
2020_06,US124,0,-0.0845619919236579
2020_07,US124,1,0.08448449929888899
2020_08,US124,1,0.07294499575878274
2020_09,US124,1,0.029059277784542526
2020_10,US124,1,0.04492264779931237
2020_11,US124,0,-0.06731524872377946
2020_12,US124,1,0.07078790756136744
2021_01,US124,0,-0.14452475592105168
2021_02,US124,0,-0.03951615315379213
2021_03,US124,0,-0.03640780660338257
2021_04,US124,1,0.10876899955884027
2021_05,US124,1,0.02423582523838423
2021_06,US124,1,0.009680523801260698
2021_07,US124,1,0.10786534384002304
2021_08,US124,0,-0.03632270985099981
2021_09,US124,0,-0.014310980566416089
2021_10,US124,1,0.07671714606207872
2021_11,US124,0,-0.046461014119585434
2021_12,US124,1,0.003958050941304941
2022_01,US124,0,-0.107571430635554
2022_02,US124,0,-0.040867173345371065
2022_03,US124,1,0.0035720794492332397
2022_04,US124,0,-0.04382824582027135
2022_05,US124,1,0.005820812102394706
2022_06,US124,1,0.007977431749974617
2022_07,US124,1,0.11191709947620194
2022_08,US124,0,-0.04658474385028171
2022_09,US124,0,-0.04771160350502295
2022_10,US124,1,0.013011170363011144
2022_11,US124,1,0.11324309789366248
2022_12,US124,0,-0.050270286563793835
2023_01,US124,1,0.030578308512206685
2023_02,US124,1,0.07453401386567474
2023_03,US124,1,0.06414863024977177
2023_04,US124,1,0.05938432032315622
2023_05,US124,1,0.12571286540987242
2023_06,US124,0,-0.015899184355175004
2020_01,US125,0,-0.08325941856685178
2020_02,US125,0,-0.05015414219803208
2020_03,US125,0,-0.034190693315251014
2020_04,US125,0,-0.013762501446163367
2020_05,US125,0,-0.0011417096908897528
2020_06,US125,1,0.12188500807634209
2020_07,US125,1,0.15701949929888898
2020_08,US125,1,0.018744995758782745
2020_09,US125,1,0.015058277784542528
2020_10,US125,0,-0.01827035220068763
2020_11,US125,1,0.06590175127622053
2020_12,US125,0,-0.07355009243863256
2021_01,US125,0,-0.007972755921051674
2021_02,US125,1,0.03328284684620787
2021_03,US125,1,0.09608319339661743
2021_04,US125,0,-0.018516000441159718
2021_05,US125,0,-0.02155717476161577
2021_06,US125,0,-0.0758594761987393
2021_07,US125,1,0.015539343840023041
2021_08,US125,0,-0.061687709850999806
2021_09,US125,0,-0.06093798056641608
2021_10,US125,0,-0.06928085393792129
2021_11,US125,1,0.07126498588041456
2021_12,US125,0,-0.03816394905869506
2022_01,US125,1,0.164491569364446
2022_02,US125,0,-0.02713917334537106
2022_03,US125,0,-0.09881392055076675
2022_04,US125,1,5.675417972864777e-05
2022_05,US125,1,0.025262812102394706
2022_06,US125,0,-0.06037056825002539
2022_07,US125,1,0.10383709947620194
2022_08,US125,0,-0.035090743850281714
2022_09,US125,0,-0.09287060350502296
2022_10,US125,1,0.04021317036301115
2022_11,US125,1,0.021883097893662468
2022_12,US125,0,-0.029913286563793835
2023_01,US125,1,0.022754308512206688
2023_02,US125,1,0.006230013865674733
2023_03,US125,1,0.034976630249771774
2023_04,US125,0,-0.05292467967684378
2023_05,US125,0,-0.058324134590127585
2023_06,US125,1,0.08177081564482498
2020_01,US126,1,0.09390158143314822
2020_02,US126,0,-0.10915214219803207
2020_03,US126,0,-0.191118693315251
2020_04,US126,1,0.21151649855383664
2020_05,US126,0,-0.03598570969088975
2020_06,US126,1,0.013841008076342101
2020_07,US126,0,-0.004414500701111022
2020_08,US126,0,-0.06053400424121726
2020_09,US126,0,-0.04164872221545747
2020_10,US126,0,-0.07928635220068762
2020_11,US126,1,0.08305075127622055
2020_12,US126,0,-0.01031609243863256
2021_01,US126,0,-0.11290775592105166
2021_02,US126,1,0.10114584684620787
2021_03,US126,0,-0.06939780660338257
2021_04,US126,1,0.026637999558840286
2021_05,US126,0,-0.05763717476161577
2021_06,US126,0,-0.0849624761987393
2021_07,US126,0,-0.0026766561599769574
2021_08,US126,0,-0.005405709850999802
2021_09,US126,1,0.01298501943358391
2021_10,US126,0,-0.0972788539379213
2021_11,US126,0,-0.14212201411958544
2021_12,US126,1,0.03706605094130494
2022_01,US126,1,0.09828356936444602
2022_02,US126,0,-0.007605173345371065
2022_03,US126,1,0.04495507944923324
2022_04,US126,1,0.05102075417972864
2022_05,US126,0,-0.0014291878976052939
2022_06,US126,0,-0.09005456825002539
2022_07,US126,0,-0.018891900523798064
2022_08,US126,0,-0.01652174385028172
2022_09,US126,0,-0.10896760350502296
2022_10,US126,0,-0.016661829636988854
2022_11,US126,1,0.008704097893662464
2022_12,US126,0,-0.028302286563793834
2023_01,US126,1,0.06998630851220669
2023_02,US126,1,0.04885201386567473
2023_03,US126,0,-0.01973236975022823
2023_04,US126,1,0.01942232032315622
2023_05,US126,1,0.06719586540987242
2023_06,US126,1,0.051202815644825
2020_01,US127,0,-0.023420418566851772
2020_02,US127,0,-0.01096014219803209
2020_03,US127,0,-0.026863693315251014
2020_04,US127,0,-0.014850501446163372
2020_05,US127,0,-0.007977709690889748
2020_06,US127,0,-0.028023991923657898
2020_07,US127,1,0.02720749929888898
2020_08,US127,0,-0.035755004241217254
2020_09,US127,1,0.01941727778454253
2020_10,US127,1,0.14755164779931237
2020_11,US127,1,0.05650975127622054
2020_12,US127,0,-0.025662092438632562
2021_01,US127,1,0.022502244078948325
2021_02,US127,1,0.09717884684620787
2021_03,US127,0,-0.005540806603382568
2021_04,US127,1,0.012730999558840283
2021_05,US127,0,-0.07786217476161576
2021_06,US127,0,-0.044664476198739304
2021_07,US127,0,-0.044938656159976956
2021_08,US127,1,0.008729290149000198
2021_09,US127,0,-0.02503298056641609
2021_10,US127,0,-0.017517853937921286
2021_11,US127,1,0.06770098588041457
2021_12,US127,1,0.010198050941304937
2022_01,US127,1,0.054770569364446006
2022_02,US127,1,0.09644082665462894
2022_03,US127,1,0.08424207944923325
2022_04,US127,1,0.05209275417972865
2022_05,US127,1,0.0862918121023947
2022_06,US127,0,-0.07668556825002537
2022_07,US127,1,0.005310099476201938
2022_08,US127,1,0.09316825614971828
2022_09,US127,0,-0.002389603505022958
2022_10,US127,1,0.06255317036301114
2022_11,US127,0,-0.015461902106337532
2022_12,US127,0,-0.08727528656379382
2023_01,US127,1,0.04328430851220668
2023_02,US127,0,-0.009860986134325267
2023_03,US127,0,-0.03423236975022823
2023_04,US127,1,0.010499320323156218
2023_05,US127,0,-0.11752813459012759
2023_06,US127,1,0.01880581564482499
2020_01,US128,1,0.08570258143314823
2020_02,US128,1,0.0668888578019679
2020_03,US128,0,-0.002172693315251009
2020_04,US128,0,-0.0015945014461633544
2020_05,US128,0,-0.049960709690889754
2020_06,US128,1,0.07312000807634211
2020_07,US128,1,0.16415149929888898
2020_08,US128,0,-0.041793004241217256
2020_09,US128,1,0.004963277784542528
2020_10,US128,0,-0.03653535220068763
2020_11,US128,0,-0.008219248723779465
2020_12,US128,0,-0.02122009243863256
2021_01,US128,0,-0.037824755921051674
2021_02,US128,0,-0.12826815315379214
2021_03,US128,0,-0.024446806603382568
2021_04,US128,1,0.003944999558840284
2021_05,US128,0,-0.018805174761615768
2021_06,US128,0,-0.0437114761987393
2021_07,US128,1,0.05965834384002304
2021_08,US128,0,-0.0662247098509998
2021_09,US128,1,0.03918101943358391
2021_10,US128,0,-0.041826853937921286
2021_11,US128,0,-0.07494101411958544
2021_12,US128,0,-0.02774294905869506
2022_01,US128,0,-0.075384430635554
2022_02,US128,0,-0.12534717334537107
2022_03,US128,1,0.07141607944923324
2022_04,US128,1,0.009709754179728643
2022_05,US128,0,-0.04413318789760529
2022_06,US128,1,0.05053943174997461
2022_07,US128,1,0.1356260994762019
2022_08,US128,0,-0.018946743850281715
2022_09,US128,1,0.06616339649497704
2022_10,US128,1,0.12426217036301115
2022_11,US128,0,-0.06663790210633753
2022_12,US128,0,-0.007715286563793833
2023_01,US128,0,-0.059079691487793316
2023_02,US128,0,-0.07804098613432527
2023_03,US128,0,-0.025408369750228227
2023_04,US128,1,0.12544832032315623
2023_05,US128,1,0.03588786540987241
2023_06,US128,1,0.06449081564482499
2020_01,US129,1,0.04542258143314822
2020_02,US129,0,-0.02925114219803209
2020_03,US129,1,0.07975930668474898
2020_04,US129,0,-0.06576250144616336
2020_05,US129,0,-0.04906370969088975
2020_06,US129,0,-0.0318299919236579
2020_07,US129,1,0.04592249929888898
2020_08,US129,1,0.03521999575878275
2020_09,US129,1,0.03823927778454253
2020_10,US129,1,0.011303647799312371
2020_11,US129,0,-0.01744324872377946
2020_12,US129,0,-0.04625709243863256
2021_01,US129,0,-0.06921975592105167
2021_02,US129,0,-0.08655315315379214
2021_03,US129,1,0.028519193396617435
2021_04,US129,1,0.03166799955884028
2021_05,US129,1,0.007084825238384232
2021_06,US129,1,0.0326315238012607
2021_07,US129,1,0.08092934384002304
2021_08,US129,1,0.0407832901490002
2021_09,US129,1,0.01289501943358391
2021_10,US129,1,0.05833914606207871
2021_11,US129,1,0.11376898588041456
2021_12,US129,1,0.022714050941304943
2022_01,US129,0,-0.065580430635554
2022_02,US129,1,0.03817782665462893
2022_03,US129,1,0.08996807944923324
2022_04,US129,0,-0.021697245820271355
2022_05,US129,0,-0.1245301878976053
2022_06,US129,1,0.08518443174997462
2022_07,US129,1,0.05889409947620193
2022_08,US129,0,-0.022927743850281714
2022_09,US129,0,-0.03396960350502296
2022_10,US129,1,0.004054170363011152
2022_11,US129,1,0.03571909789366247
2022_12,US129,0,-0.08068628656379384
2023_01,US129,1,0.06192830851220669
2023_02,US129,0,-0.031146986134325268
2023_03,US129,1,0.02799763024977177
2023_04,US129,1,0.014969320323156218
2023_05,US129,1,0.032922865409872416
2023_06,US129,1,0.0037168156448249973
2020_01,US130,0,-0.18406341856685177
2020_02,US130,1,0.043030857801967914
2020_03,US130,1,0.333980306684749
2020_04,US130,1,0.13953949855383663
2020_05,US130,0,-0.10586370969088976
2020_06,US130,0,-0.1241049919236579
2020_07,US130,1,0.06424349929888898
2020_08,US130,0,-0.025490004241217258
2020_09,US130,0,-0.053794722215457474
2020_10,US130,1,0.036269647799312375
2020_11,US130,0,-0.11923724872377946
2020_12,US130,0,-0.11409909243863256
2021_01,US130,1,0.11457024407894834
2021_02,US130,0,-0.043698153153792135
2021_03,US130,0,-0.01607680660338257
2021_04,US130,0,-0.14447800044115972
2021_05,US130,0,-0.022916174761615768
2021_06,US130,1,0.039780523801260695
2021_07,US130,0,-0.09634965615997695
2021_08,US130,0,-0.0177567098509998
2021_09,US130,1,0.3863690194335839
2021_10,US130,0,-0.03873585393792129
2021_11,US130,0,-0.031068014119585437
2021_12,US130,0,-0.09258494905869505
2022_01,US130,1,0.199153569364446
2022_02,US130,1,0.08703682665462893
2022_03,US130,1,0.14588807944923324
2022_04,US130,1,0.12099775417972865
2022_05,US130,1,0.2315938121023947
